Station,Latitude,Longitude,geometry
47136099999,36٫5666666,128٫7,POINT (128.7 36.5666666)
47138099999,36٫0333333,129٫3833333,POINT (129.3833333 36.0333333)
47140099999,36٫0023491,126٫7634672,POINT (126.7634672 36.0023491)
47142099999,35٫894108,128٫658856,POINT (128.658856 35.894108)
47143099999,35٫8833333,128٫6166667,POINT (128.6166667 35.8833333)
47146099999,35٫8333333,127٫1166666,POINT (127.1166666 35.8333333)
47152099999,35٫593494,129٫351722,POINT (129.351722 35.593494)
47153099999,35٫179528,128٫938222,POINT (128.938222 35.179528)
47155099999,35٫1701944,128٫5728611,POINT (128.5728611 35.1701944)
47156099999,35٫1666666,126٫9,POINT (126.9 35.1666666)
47159099999,35٫1,129٫0333333,POINT (129.0333333 35.1)
47162099999,34٫85,128٫4333333,POINT (128.4333333 34.85)
47165099999,34٫8166666,126٫3833333,POINT (126.3833333 34.8166666)
47168099999,34٫7333333,127٫75,POINT (127.75 34.7333333)
47170099999,34٫4,126٫7,POINT (126.7 34.4)
47182099999,33٫511306,126٫493028,POINT (126.493028 33.511306)
47184099999,33٫5166666,126٫5333333,POINT (126.5333333 33.5166666)
47189099999,33٫25,126٫5666666,POINT (126.5666666 33.25)
47192099999,35٫1666666,128٫0333333,POINT (128.0333333 35.1666666)
47401099999,45٫4166666,141٫6833333,POINT (141.6833333 45.4166666)
47402099999,44٫9333333,142٫5833333,POINT (142.5833333 44.9333333)
47404099999,44٫3666666,141٫7,POINT (141.7 44.3666666)
47405099999,44٫5833333,142٫9666666,POINT (142.9666666 44.5833333)
47406099999,43٫95,141٫6333333,POINT (141.6333333 43.95)
47407099999,43٫75,142٫3666666,POINT (142.3666666 43.75)
47409099999,44٫0166666,144٫2833333,POINT (144.2833333 44.0166666)
47411099999,43٫1833333,141٫0166666,POINT (141.0166666 43.1833333)
47412099999,43٫0666666,141٫3333333,POINT (141.3333333 43.0666666)
47413099999,43٫2166666,141٫7833333,POINT (141.7833333 43.2166666)
47417099999,42٫9166666,143٫2166666,POINT (143.2166666 42.9166666)
47418099999,42٫9833333,144٫4,POINT (144.4 42.9833333)
47420099999,43٫3333333,145٫5833333,POINT (145.5833333 43.3333333)
47421099999,42٫8,140٫2166666,POINT (140.2166666 42.8)
47423099999,42٫3166667,140٫9833333,POINT (140.9833333 42.3166667)
47424099999,42٫6166666,141٫55,POINT (141.55 42.6166666)
47425099999,42٫7752,141٫692283,POINT (141.692283 42.7752)
47426099999,42٫1666666,142٫7833333,POINT (142.7833333 42.1666666)
47428099999,41٫8666666,140٫1166666,POINT (140.1166666 41.8666666)
47430099999,41٫8166666,140٫75,POINT (140.75 41.8166666)
47433099999,42٫9,140٫75,POINT (140.75 42.9)
47434099999,42٫794475,141٫666447,POINT (141.666447 42.794475)
47435099999,44٫35,143٫35,POINT (143.35 44.35)
47440099999,42٫3,143٫3166666,POINT (143.3166666 42.3)
47441099999,45٫404167,141٫800833,POINT (141.800833 45.404167)
47474099999,44٫303914,143٫404028,POINT (143.404028 44.303914)
47476099999,43٫670833,142٫4475,POINT (142.4475 43.670833)
47477099999,43٫795181,142٫363136,POINT (142.363136 43.795181)
47479099999,43٫116139,141٫38022,POINT (141.38022 43.116139)
47481099999,43٫880606,144٫164053,POINT (144.164053 43.880606)
47483099999,43٫5775,144٫96,POINT (144.96 43.5775)
47488099999,41٫77,140٫821944,POINT (140.821944 41.77)
47489099999,43٫040967,144٫192986,POINT (144.192986 43.040967)
47490099999,42٫733333,143٫217222,POINT (143.217222 42.733333)
47490599999,42٫890544,143٫158475,POINT (143.158475 42.890544)
47512099999,39٫0666666,141٫7166666,POINT (141.7166666 39.0666666)
47515099999,40٫556447,141٫466325,POINT (141.466325 40.556447)
47520099999,38٫75,140٫3166666,POINT (140.3166666 38.75)
47542099999,40٫734722,140٫690833,POINT (140.690833 40.734722)
47545099999,39٫615556,140٫218611,POINT (140.218611 39.615556)
47549099999,39٫428611,141٫135278,POINT (141.135278 39.428611)
47553099999,38٫411894,140٫371331,POINT (140.371331 38.411894)
47557099999,37٫227431,140٫430678,POINT (140.430678 37.227431)
47569099999,38٫139722,140٫916944,POINT (140.916944 38.139722)
47570099999,37٫4833333,139٫9166666,POINT (139.9166666 37.4833333)
47574099999,40٫65,139٫9333333,POINT (139.9333333 40.65)
47575099999,40٫8166666,140٫7666666,POINT (140.7666666 40.8166666)
47576099999,41٫2833333,141٫2166666,POINT (141.2166666 41.2833333)
47581099999,40٫5333333,141٫5166666,POINT (141.5166666 40.5333333)
47582099999,39٫7166666,140٫1,POINT (140.1 39.7166666)
47583099999,40٫191872,140٫371431,POINT (140.371431 40.191872)
47584099999,39٫7,141٫1666666,POINT (141.1666666 39.7)
47585099999,39٫65,141٫9666666,POINT (141.9666666 39.65)
47587099999,38٫9166666,139٫85,POINT (139.85 38.9166666)
47587499999,38٫812222,139٫787222,POINT (139.787222 38.812222)
47588099999,38٫25,140٫35,POINT (140.35 38.25)
47590099999,38٫2666666,140٫9,POINT (140.9 38.2666666)
47591099999,38٫404919,141٫219572,POINT (141.219572 38.404919)
47592099999,38٫4333333,141٫3,POINT (141.3 38.4333333)
47595099999,37٫7666666,140٫4666666,POINT (140.4666666 37.7666666)
47597099999,37٫1333333,140٫2166666,POINT (140.2166666 37.1333333)
47598099999,36٫95,140٫9,POINT (140.9 36.95)
47600099999,37٫3833333,136٫9,POINT (136.9 37.3833333)
47602099999,38٫0333333,138٫2333333,POINT (138.2333333 38.0333333)
47604099999,37٫9,139٫0166666,POINT (139.0166666 37.9)
47605099999,36٫5833333,136٫6333333,POINT (136.6333333 36.5833333)
47606099999,36٫8,137٫05,POINT (137.05 36.8)
47607099999,36٫7166666,137٫2,POINT (137.2 36.7166666)
47610099999,36٫6666666,138٫2,POINT (138.2 36.6666666)
47612099999,37٫1,138٫25,POINT (138.25 37.1)
47615099999,36٫55,139٫8666666,POINT (139.8666666 36.55)
47616099999,36٫05,136٫2166666,POINT (136.2166666 36.05)
47617099999,36٫15,137٫25,POINT (137.25 36.15)
47618099999,36٫25,137٫9666666,POINT (137.9666666 36.25)
47620099999,36٫05,138٫1166666,POINT (138.1166666 36.05)
47622099999,36٫35,138٫55,POINT (138.55 36.35)
47624099999,36٫4,139٫0666666,POINT (139.0666666 36.4)
47626099999,36٫15,139٫3833333,POINT (139.3833333 36.15)
47629099999,36٫3833333,140٫4666666,POINT (140.4666666 36.3833333)
47631099999,35٫65,136٫0666666,POINT (136.0666666 35.65)
47632099999,35٫4,136٫7666666,POINT (136.7666666 35.4)
47634099999,35٫394078,136٫869667,POINT (136.869667 35.394078)
47635099999,35٫255,136٫924444,POINT (136.924444 35.255)
47636099999,35٫1666666,136٫9666666,POINT (136.9666666 35.1666666)
47637099999,35٫5166666,137٫8166666,POINT (137.8166666 35.5166666)
47638099999,35٫6666666,138٫55,POINT (138.55 35.6666666)
47639099999,35٫3666666,138٫7333333,POINT (138.7333333 35.3666666)
47640099999,35٫5,138٫7666666,POINT (138.7666666 35.5)
47641099999,35٫9833333,139٫0666666,POINT (139.0666666 35.9833333)
47643099999,35٫841944,139٫410556,POINT (139.410556 35.841944)
47648099999,35٫7333333,140٫85,POINT (140.85 35.7333333)
47649099999,34٫7666666,136٫15,POINT (136.15 34.7666666)
47651099999,34٫7333333,136٫5166666,POINT (136.5166666 34.7333333)
47653099999,34٫6333333,137٫1,POINT (137.1 34.6333333)
47654099999,34٫75,137٫7166666,POINT (137.7166666 34.75)
47655099999,34٫6,138٫2166666,POINT (138.2166666 34.6)
47656099999,34٫9833333,138٫4,POINT (138.4 34.9833333)
47657099999,35٫1166666,138٫9333333,POINT (138.9333333 35.1166666)
47658099999,34٫812778,138٫298056,POINT (138.298056 34.812778)
47662099999,35٫6833333,139٫7666667,POINT (139.7666667 35.6833333)
47663099999,34٫0666666,136٫2,POINT (136.2 34.0666666)
47666099999,34٫6,138٫85,POINT (138.85 34.6)
47668099999,35٫05,139٫1,POINT (139.1 35.05)
47670099999,35٫4333333,139٫65,POINT (139.65 35.4333333)
47671099999,35٫552258,139٫779694,POINT (139.779694 35.552258)
47671399999,35٫68,139٫72,POINT (139.72 35.68)
47672099999,34٫9833333,139٫8666666,POINT (139.8666666 34.9833333)
47674099999,35٫15,140٫3166666,POINT (140.3166666 35.15)
47675099999,34٫75,139٫3666666,POINT (139.3666666 34.75)
47677099999,34٫1166666,139٫5166666,POINT (139.5166666 34.1166666)
47678099999,33٫1166666,139٫7833333,POINT (139.7833333 33.1166666)
47680099999,35٫513769,139٫393675,POINT (139.393675 35.513769)
47681099999,34٫750239,137٫703083,POINT (137.703083 34.750239)
47682099999,35٫6,140٫1,POINT (140.1 35.6)
47683099999,35٫6666667,139٫5333333,POINT (139.5333333 35.6666667)
47684099999,34٫9333333,136٫5833333,POINT (136.5833333 34.9333333)
47686099999,35٫764722,140٫386389,POINT (140.386389 35.764722)
47687099999,35٫6333333,139٫85,POINT (139.85 35.6333333)
47688099999,34٫987053,139٫829208,POINT (139.829208 34.987053)
47690099999,36٫7333333,139٫5,POINT (139.5 36.7333333)
47692099999,36٫514544,139٫870936,POINT (139.870936 36.514544)
47704099999,36٫394611,136٫406544,POINT (136.406544 36.394611)
47707099999,36٫648333,137٫1875,POINT (137.1875 36.648333)
47709099999,36٫166758,137٫922669,POINT (137.922669 36.166758)
47715099999,36٫181083,140٫415444,POINT (140.415444 36.181083)
47727099999,35٫798944,140٫011111,POINT (140.011111 35.798944)
47735099999,34٫782033,139٫360306,POINT (139.360306 34.782033)
47740099999,36٫2,133٫3333333,POINT (133.3333333 36.2)
47741099999,35٫45,133٫0666666,POINT (133.0666666 35.45)
47742099999,35٫55,133٫2333333,POINT (133.2333333 35.55)
47743099999,35٫492222,133٫236389,POINT (133.236389 35.492222)
47744099999,35٫4333333,133٫3333333,POINT (133.3333333 35.4333333)
47746099999,35٫4833333,134٫2333333,POINT (134.2333333 35.4833333)
47747099999,35٫5333333,134٫8166666,POINT (134.8166666 35.5333333)
47747399999,35٫512778,134٫786944,POINT (134.786944 35.512778)
47750099999,35٫45,135٫3166666,POINT (135.3166666 35.45)
47754099999,34٫4166666,131٫4,POINT (131.4 34.4166666)
47755099999,34٫9,132٫0666666,POINT (132.0666666 34.9)
47756099999,35٫0666666,134٫0166666,POINT (134.0166666 35.0666666)
47759099999,35٫0166666,135٫7333333,POINT (135.7333333 35.0166666)
47761099999,35٫2833333,136٫25,POINT (136.25 35.2833333)
47762099999,33٫95,130٫9333333,POINT (130.9333333 33.95)
47765099999,34٫4,132٫4666666,POINT (132.4666666 34.4)
47766099999,34٫2333333,132٫55,POINT (132.55 34.2333333)
47767099999,34٫45,133٫25,POINT (133.25 34.45)
47768099999,34٫6833333,133٫9166666,POINT (133.9166666 34.6833333)
47769099999,34٫8333333,134٫6666666,POINT (134.6666666 34.8333333)
47770099999,34٫7,135٫2166666,POINT (135.2166666 34.7)
47771099999,34٫785528,135٫438222,POINT (135.438222 34.785528)
47772099999,34٫6833333,135٫5166666,POINT (135.5166666 34.6833333)
47774099999,34٫4333333,135٫2333333,POINT (135.2333333 34.4333333)
47776099999,34٫3333333,134٫9,POINT (134.9 34.3333333)
47777099999,34٫2333333,135٫1666666,POINT (135.1666666 34.2333333)
47778099999,33٫45,135٫75,POINT (135.75 33.45)
47779099999,34٫596311,135٫602944,POINT (135.602944 34.596311)
47780099999,34٫7,135٫8333333,POINT (135.8333333 34.7)
47782099999,33٫662222,135٫364444,POINT (135.364444 33.662222)
47783099999,34٫676389,131٫790278,POINT (131.790278 34.676389)
47784099999,34٫1666666,131٫4666666,POINT (131.4666666 34.1666666)
47786099999,33٫93,131٫278611,POINT (131.278611 33.93)
47787099999,34٫045322,131٫052144,POINT (131.052144 34.045322)
47788099999,34٫034667,131٫549194,POINT (131.549194 34.034667)
47789099999,34٫436111,132٫919444,POINT (132.919444 34.436111)
47790099999,35٫413611,132٫89,POINT (132.89 35.413611)
47793099999,34٫756944,133٫855278,POINT (133.855278 34.756944)
47794099999,35٫530069,134٫166553,POINT (134.166553 35.530069)
47799099999,34٫284889,129٫33055,POINT (129.33055 34.284889)
47800099999,34٫1977778,129٫2919444,POINT (129.2919444 34.1977778)
47803099999,33٫883083,130٫653,POINT (130.653 33.883083)
47805099999,33٫3666666,129٫55,POINT (129.55 33.3666666)
47807099999,33٫5833333,130٫3833333,POINT (130.3833333 33.5833333)
47808099999,33٫585942,130٫450686,POINT (130.450686 33.585942)
47809099999,33٫65,130٫7,POINT (130.7 33.65)
47810099999,33٫149722,130٫302222,POINT (130.302222 33.149722)
47812099999,33٫1666666,129٫7333333,POINT (129.7333333 33.1666666)
47813099999,33٫2666666,130٫3,POINT (130.3 33.2666666)
47814099999,33٫3166666,130٫9333333,POINT (130.9333333 33.3166666)
47815099999,33٫2333333,131٫6166666,POINT (131.6166666 33.2333333)
47817099999,32٫7333333,129٫8666666,POINT (129.8666666 32.7333333)
47818099999,32٫7333333,130٫2666666,POINT (130.2666666 32.7333333)
47819099999,32٫8166666,130٫7,POINT (130.7 32.8166666)
47822099999,32٫5833333,131٫65,POINT (131.65 32.5833333)
47823099999,32٫0333333,130٫2,POINT (130.2 32.0333333)
47824099999,32٫2166666,130٫75,POINT (130.75 32.2166666)
47827099999,31٫55,130٫55,POINT (130.55 31.55)
47829099999,31٫7333333,131٫0833333,POINT (131.0833333 31.7333333)
47830099999,31٫9333333,131٫4166666,POINT (131.4166666 31.9333333)
47831099999,31٫2666666,130٫3,POINT (130.3 31.2666666)
47835099999,31٫5833333,131٫4,POINT (131.4 31.5833333)
47836099999,30٫385569,130٫659017,POINT (130.659017 30.385569)
47837099999,30٫7166666,130٫9833333,POINT (130.9833333 30.7166666)
47838099999,32٫2,130٫0333333,POINT (130.0333333 32.2)
47840099999,33٫685,131٫040278,POINT (131.040278 33.685)
47843099999,32٫7,128٫8333333,POINT (128.8333333 32.7)
47844099999,32٫666269,128٫832808,POINT (128.832808 32.666269)
47850099999,31٫367608,130٫845456,POINT (130.845456 31.367608)
47851099999,31٫803397,130٫719408,POINT (130.719408 31.803397)
47852099999,33٫479444,131٫737222,POINT (131.737222 33.479444)
47853099999,33٫836197,130٫947069,POINT (130.947069 33.836197)
47854099999,32٫083611,131٫451389,POINT (131.451389 32.083611)
47855099999,32٫916944,129٫913611,POINT (129.913611 32.916944)
47856099999,32٫837319,130٫85505,POINT (130.85505 32.837319)
47857099999,31٫877222,131٫448611,POINT (131.448611 31.877222)
47870099999,30٫546667,130٫950278,POINT (130.950278 30.546667)
47872099999,28٫430633,129٫712542,POINT (129.712542 28.430633)
47880099999,34٫214167,134٫015556,POINT (134.015556 34.214167)
47881099999,34٫132808,134٫606639,POINT (134.606639 34.132808)
47882099999,33٫827222,132٫699722,POINT (132.699722 33.827222)
47883099999,33٫546111,133٫669444,POINT (133.669444 33.546111)
47887099999,33٫85,132٫7833333,POINT (132.7833333 33.85)
47890099999,34٫2833333,133٫75,POINT (133.75 34.2833333)
47891099999,34٫3166666,134٫05,POINT (134.05 34.3166666)
47892099999,33٫2333333,132٫55,POINT (132.55 33.2333333)
47893099999,33٫5666666,133٫55,POINT (133.55 33.5666666)
47895099999,34٫0666666,134٫5666666,POINT (134.5666666 34.0666666)
47897099999,32٫9166666,132٫7,POINT (132.7 32.9166666)
47898099999,32٫7166666,133٫0166666,POINT (133.0166666 32.7166666)
47899099999,33٫25,134٫1833333,POINT (134.1833333 33.25)
47909099999,28٫3941667,129٫5527778,POINT (129.5527778 28.3941667)
47912099999,24٫4666666,123٫0166666,POINT (123.0166666 24.4666666)
47918099999,24٫344525,124٫186983,POINT (124.186983 24.344525)
47927099999,24٫782833,125٫295111,POINT (125.295111 24.782833)
47927699999,24٫826667,125٫144722,POINT (125.144722 24.826667)
47929099999,26٫363506,126٫713806,POINT (126.713806 26.363506)
47930099999,26٫195814,127٫645869,POINT (127.645869 26.195814)
47933042215,26٫26667,127٫75,POINT (127.75 26.26667)
47936099999,26٫2,127٫6833333,POINT (127.6833333 26.2)
47940099999,26٫6,127٫9666666,POINT (127.9666666 26.6)
47942099999,27٫425522,128٫700903,POINT (128.700903 27.425522)
47945099999,25٫846533,131٫263494,POINT (131.263494 25.846533)
47981099999,24٫784,141٫322722,POINT (141.322722 24.784)
47991099999,24٫289697,153٫979119,POINT (153.979119 24.289697)
48001099999,27٫3333333,97٫4166666,POINT (97.4166666 27.3333333)
48004099999,26,95٫7,POINT (95.7 26)
48008099999,25٫3666666,97٫4,POINT (97.4 25.3666666)
48010099999,24٫8666666,94٫9166666,POINT (94.9166666 24.8666666)
48018099999,24٫1666666,96٫3333333,POINT (96.3333333 24.1666666)
48019099999,24٫2666666,97٫2,POINT (97.2 24.2666666)
48025099999,23٫2,94٫3,POINT (94.3 23.2)
48035099999,22٫9333333,97٫75,POINT (97.75 22.9333333)
48037099999,22٫1,95٫1333333,POINT (95.1333333 22.1)
48042099999,21٫9833333,96٫1,POINT (96.1 21.9833333)
48045099999,21٫3833333,93٫95,POINT (93.95 21.3833333)
48053099999,20٫8333333,95٫8333333,POINT (95.8333333 20.8333333)
48060099999,21٫3,99٫6166666,POINT (99.6166666 21.3)
48062099999,20٫132708,92٫872628,POINT (92.872628 20.132708)
48071099999,19٫4166666,93٫55,POINT (93.55 19.4166666)
48077099999,18٫8,95٫2166666,POINT (95.2166666 18.8)
48078099999,18٫9166666,96٫4666666,POINT (96.4666666 18.9166666)
48080099999,18٫4666666,94٫35,POINT (94.35 18.4666666)
48094099999,16٫7666666,94٫7666666,POINT (94.7666666 16.7666666)
48097099999,16٫907305,96٫133222,POINT (96.133222 16.907305)
48108099999,14٫1,98٫2166666,POINT (98.2166666 14.1)
48109099999,14٫1166666,93٫3666666,POINT (93.3666666 14.1166666)
48110099999,12٫4333333,98٫6,POINT (98.6 12.4333333)
48112099999,9٫9666666,98٫5833333,POINT (98.5833333 9.9666666)
48300099999,19٫301253,97٫975831,POINT (97.975831 19.301253)
48303099999,19٫885361,99٫826844,POINT (99.826844 19.885361)
48310099999,19٫1930556,99٫9,POINT (99.9 19.1930556)
48315099999,19٫1166666,100٫8,POINT (100.8 19.1166666)
48325099999,18٫1666666,97٫9333333,POINT (97.9333333 18.1666666)
48327099999,18٫766847,98٫962644,POINT (98.962644 18.766847)
48328099999,18٫270933,99٫504167,POINT (99.504167 18.270933)
48329099999,18٫5666666,99٫0333333,POINT (99.0333333 18.5666666)
48330099999,18٫132169,100٫164664,POINT (100.164664 18.132169)
48331099999,18٫807914,100٫783419,POINT (100.783419 18.807914)
48351099999,17٫6166666,100٫1,POINT (100.1 17.6166666)
48352099999,17٫8666666,102٫75,POINT (102.75 17.8666666)
48353099999,17٫439133,101٫722064,POINT (101.722064 17.439133)
48354099999,17٫386436,102٫788247,POINT (102.788247 17.386436)
48356099999,17٫15,104٫1333333,POINT (104.1333333 17.15)
48357099999,17٫4166666,104٫7833333,POINT (104.7833333 17.4166666)
48375099999,16٫699856,98٫545056,POINT (98.545056 16.699856)
48376099999,16٫895989,99٫25335,POINT (99.25335 16.895989)
48377099999,17٫2333333,99٫05,POINT (99.05 17.2333333)
48378099999,16٫782939,100٫279122,POINT (100.279122 16.782939)
48379099999,16٫676028,101٫195108,POINT (101.195108 16.676028)
48380099999,16٫4833333,99٫5333333,POINT (99.5333333 16.4833333)
48381099999,16٫466628,102٫783661,POINT (102.783661 16.466628)
48383099999,16٫5333333,104٫7166666,POINT (104.7166666 16.5333333)
48400099999,15٫672997,100٫136794,POINT (100.136794 15.672997)
48403099999,15٫8,102٫0333333,POINT (102.0333333 15.8)
48405099999,16٫07035,103٫6459,POINT (103.6459 16.07035)
48407099999,15٫251278,104٫870231,POINT (104.870231 15.251278)
48413099999,15٫6569444,101٫1052778,POINT (101.1052778 15.6569444)
48416099999,15٫3166666,103٫6833333,POINT (103.6833333 15.3166666)
48418099999,15٫2666666,101٫2,POINT (101.2 15.2666666)
48421099999,14٫75,98٫6333333,POINT (98.6333333 14.75)
48425099999,14٫4666666,100٫1333333,POINT (100.1333333 14.4666666)
48426099999,14٫8,100٫6166666,POINT (100.6166666 14.8)
48430099999,14٫077761,101٫379883,POINT (101.379883 14.077761)
48431099999,14٫934514,102٫078639,POINT (102.078639 14.934514)
48432099999,14٫8833333,103٫5,POINT (103.5 14.8833333)
48450099999,14٫0166666,99٫5333333,POINT (99.5333333 14.0166666)
48455099999,13٫7333333,100٫5666666,POINT (100.5666666 13.7333333)
48456099999,13٫912583,100٫60675,POINT (100.60675 13.912583)
48459099999,13٫3666667,100٫9833333,POINT (100.9833333 13.3666667)
48460099999,13٫1666666,100٫8,POINT (100.8 13.1666666)
48461099999,12٫9166666,100٫8666666,POINT (100.8666666 12.9166666)
